Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
15785,-0.13243,-0.137894,2.609248,0.200095,-1.676301,-0.360829,-0.823315,-4.162108,-1.085374,1.774681,1.228662,2.97936,0.847446,0.782169,-1.034815,-0.626288,-0.8573,-0.352735,-0.72313,1.57889,-1.17558,0.083593,0.034726,0.380607,0.49165,-0.055852,0.247102,-0.875434,29.91,0
15488,-0.730799,2.70098,-0.169219,-0.058492,0.697539,-0.125959,0.029461,-0.197309,-1.3932,-1.632784,-0.165483,-1.408157,0.130242,1.700133,-1.91332,1.574663,0.053421,-1.945793,-0.141486,0.868408,2.517038,0.956171,1.733586,-0.534498,-0.20483,0.725725,2.224448,-1.475662,55.71,0
86713,-4.255379,5.016425,-6.458322,3.532079,-4.204487,-2.251934,-5.205933,-0.285238,1.439361,-4.239412,2.147548,-5.778503,-1.133952,-7.280179,-1.089272,-5.996005,-10.510805,-2.790607,0.29541,0.236952,-0.86338,-0.418778,2.057187,-0.511487,1.078451,0.427641,-0.104771,-1.152992,55.42,1
105660,1.097914,-1.414705,-1.714434,1.287449,-3.113322,-4.676666,-1.328899,-2.725867,0.327476,0.862791,0.306473,-0.411677,0.117461,0.439207,0.703216,2.871018,0.319413,0.055953,0.504701,0.974226,-0.254631,0.974003,0.092319,-0.896731,-1.206067,-1.535479,-0.761618,-0.413567,26.76,0
6812,2.316327,-0.52368,1.02481,1.772034,-0.265558,0.660181,-0.814828,-0.27049,-1.266544,1.425921,-0.540759,0.722083,0.420204,1.052921,0.962843,-0.022164,0.03702,-2.37431,0.224821,-0.153531,-4.268568,0.272667,0.539916,-0.303743,-0.399503,-0.581773,-1.036851,2.17287,3.58,0
161650,-3.966221,4.30837,-5.878891,3.89287,-5.809897,-0.270614,-4.818316,-1.99848,1.591985,-3.198636,2.405695,-4.352133,1.487736,-8.444007,-1.70052,-3.76317,-6.216786,-2.942574,0.516081,0.68602,1.103202,-0.598373,1.374783,0.818073,-0.528634,0.569943,-0.881084,-2.736111,31.93,1
100760,1.419228,0.037003,0.380394,-0.826193,2.247024,-2.23345,0.229066,1.343404,-0.009827,-1.372135,-1.629746,-0.600799,2.218932,-1.488323,1.460132,-2.169887,-1.13137,-3.068475,2.922122,-0.222086,-0.88809,-2.342752,-1.197511,0.702288,-1.807212,0.223588,-2.538801,-0.135894,10.48,0
153310,0.970328,0.815249,0.128927,-0.045362,0.604533,-2.750291,-1.220752,0.322812,-0.180378,-0.346444,-0.9876,-0.52174,-0.852506,-3.344679,-0.859274,-1.372232,1.365154,0.091236,0.673804,1.977732,-2.634123,-1.647415,0.070393,0.053345,-0.892605,0.428887,0.187296,-0.67667,28.0,0
119039,1.335461,-0.912483,2.853258,-0.836319,-2.33586,1.462762,-1.076759,-1.564891,-1.056371,1.395268,-2.185763,0.250896,1.235522,-0.325149,0.043191,2.39784,0.70154,-1.076466,0.849203,0.76897,-0.963439,0.310373,-0.876192,2.446214,-0.473999,-0.422179,0.537519,1.067844,352.86,0
143661,0.802686,-1.049746,1.756487,-0.976076,-0.125059,-1.219838,-1.451652,-0.067951,0.690074,1.036659,-2.152809,0.155656,1.452605,-0.799119,-2.126267,-0.674157,0.963512,-1.233706,-1.500397,0.398947,-0.920272,2.51059,-1.292652,-0.545055,-3.113692,1.283565,-0.750759,1.479045,334.74,0
23031,2.164853,1.073172,0.808727,-0.540809,-0.131686,0.000335,-0.67961,-0.676897,-0.547202,0.547341,-0.629726,1.70352,-0.073812,-0.932586,0.915391,0.864946,1.093752,-0.911165,-1.558572,0.784184,-3.773335,-1.018803,-0.933502,-1.535851,-0.939968,1.80743,0.114298,2.537933,43.54,0
34650,-0.195702,-0.052426,0.027627,0.900697,-0.211856,1.112951,1.004046,1.657587,0.26394,2.068629,1.143326,-0.854986,0.033447,-0.780492,0.113875,-0.049329,0.97459,2.45614,-1.870972,2.15689,-1.883397,-4.691061,-2.053304,0.080357,0.82116,-0.977595,0.93433,1.552516,115.44,0
163048,1.127851,1.505921,1.171481,0.795229,2.048196,-1.554336,-0.613699,1.331904,0.761322,-0.877156,0.414003,-0.341125,0.771941,-0.167082,3.416184,0.219119,1.741437,-0.65993,2.348624,0.537531,-1.180262,-0.10585,0.782337,-1.055154,3.229967,0.496581,0.601527,-2.434272,53.28,0
121433,1.878947,-1.179562,1.732323,1.055685,3.945675,-0.573642,1.232889,0.067454,0.681573,-0.349544,-1.770811,-0.613377,1.913955,-0.144203,1.554541,1.825352,0.632653,0.711227,-0.575103,1.402962,0.197923,0.180511,1.695644,1.410891,0.755315,1.821902,-0.769043,1.159443,6.6,0
124201,-3.420293,3.758379,-6.064068,4.583156,-3.901182,-1.524175,-6.145364,-0.796505,-0.098643,-7.264203,1.860259,-4.814052,-2.086382,-7.604346,0.382212,-5.020879,-7.78659,-4.358654,0.189549,0.718391,-0.448397,-0.180252,0.940938,-0.508632,-1.119887,-0.39242,0.095608,0.557378,13.65,1
66153,0.365828,-0.176056,1.229919,-0.854137,1.302784,-1.781102,-0.652253,1.127935,0.04125,-0.69611,-1.869144,0.424685,0.230848,1.604919,-2.21173,0.577941,0.886124,-1.235537,-0.148478,0.860797,-1.502961,-0.991464,2.491278,-0.246014,-2.142679,-0.350313,-0.331341,1.606004,43.29,0
106984,2.344815,1.829029,-0.049138,-0.712655,1.707884,0.919462,-0.327208,-0.056261,-2.504234,1.238948,-3.26358,0.346249,-0.688807,0.486556,-1.464148,-0.334294,1.41878,2.412922,1.176786,1.467404,-1.462332,-0.912688,3.008063,1.639211,-2.304172,-0.485431,2.407724,-0.206058,58.2,0
91732,-0.015215,2.33486,1.251982,0.386723,2.444092,-2.096,-0.058586,-1.426272,-0.459429,0.185482,0.589602,0.85419,-0.51956,1.680514,-2.296935,-2.983436,0.385147,0.021583,-1.518915,1.68416,1.68753,-3.024473,2.085726,-0.78554,1.5765,1.020144,-0.480294,-1.37036,20.99,0
28279,0.943015,-1.978123,1.889426,-1.233306,1.71549,-1.580887,0.036439,-1.085907,0.123792,1.14336,-0.432726,-0.975955,-1.151727,-1.293074,-1.076268,0.33129,0.758486,-2.190193,0.969016,1.282412,2.545236,-1.470512,1.03538,0.53791,-0.451483,-0.247583,-0.487214,1.824033,12.3,0
43693,-0.313911,-0.165948,-1.235276,0.693909,-2.934858,-0.551267,-1.436839,-3.008901,0.905241,-0.599814,0.278121,0.307229,1.386895,0.193765,-3.171631,-0.111717,-0.448301,-0.263218,-2.546348,1.912031,-0.203429,-0.535227,2.127299,1.158378,-1.613783,-0.038063,-2.782101,0.771992,42.5,0
70783,2.596555,-0.163254,1.145916,0.411417,0.698279,-2.136945,-1.479574,1.025978,0.994436,1.088166,0.351867,-0.64818,-0.179085,2.460384,-1.140493,0.455601,0.703273,-1.212836,2.09141,-0.828544,2.194511,0.816753,0.942954,0.428957,0.150052,-0.278939,0.249316,-0.558811,175.15,0
59731,-0.807383,0.805192,-1.680922,-0.398278,0.741941,-2.524677,-1.100819,-0.420773,0.31492,-0.62925,-1.575681,1.322291,-0.415741,-0.396036,-1.145947,0.70575,0.480505,-1.26652,1.362912,0.27895,-0.161233,-4.103863,-1.32479,-0.107999,2.83456,-0.106779,-3.255342,1.883802,126.0,0
157281,-0.279898,1.501442,0.374908,-2.049099,1.181165,1.188465,-0.436017,-0.692123,-1.578685,2.282141,0.575662,0.281992,0.627854,1.14708,0.275999,1.821057,2.74916,-1.898031,2.6345,1.834949,-0.319516,-0.037014,1.279724,0.159919,-3.022272,0.497359,0.533899,1.097245,225.21,0
61244,3.304347,1.171172,-0.22324,-0.335397,0.229923,-1.541473,-2.417526,1.793125,1.018181,-0.531304,-3.305229,1.442532,1.008077,-0.532224,1.327,0.786386,-0.40787,-2.760939,1.823193,1.231602,0.944402,-0.40231,1.618229,-0.011408,-0.337941,-0.670298,-2.412474,1.072364,33.79,0
9128,0.472836,0.146903,1.91389,0.459385,1.797271,-3.345708,0.585033,-4.30172,-0.69394,-0.675598,2.789074,1.584317,-0.518798,-0.135174,1.128254,1.454974,0.929976,2.478507,3.715657,0.157989,-1.179039,0.407431,-0.326301,0.61124,0.937792,-1.482964,-0.284311,0.87104,35.93,0
64777,0.294378,0.984849,0.085096,1.262863,-0.743766,0.134173,-0.704182,0.295777,-1.389557,1.762764,-0.683059,-0.981832,0.989848,1.143401,-0.734253,-0.036788,0.412243,-2.582976,2.638877,-1.560056,-1.326308,-2.680554,0.663321,0.145992,-0.87159,-0.476563,2.114336,1.913877,133.32,0
123371,0.419115,1.262383,-0.726862,1.85297,-0.567823,0.126159,-0.973463,-1.141794,1.610703,0.379331,0.023992,0.561875,0.129807,1.464244,-2.400913,-1.064322,-0.637923,-2.060277,-2.577292,0.307582,-0.724688,-0.729942,0.502208,-1.132332,0.496124,0.078095,-2.374574,0.669767,79.49,0
20428,0.21657,-0.377697,1.560584,1.241447,-0.542013,-0.059381,-0.920689,2.278974,-0.485934,-1.906782,-0.063496,-1.039036,0.842984,0.679341,2.382937,-1.249982,0.449397,-1.029282,0.518218,1.88731,-1.548493,-1.348389,-0.058515,-2.719148,-0.815358,-0.382558,-2.011719,0.410471,46.83,0
104224,1.681113,0.223265,0.316487,0.685293,-2.30107,1.496402,0.360132,-0.953308,0.226205,-0.164576,-1.875727,0.372133,-1.097433,-0.616977,0.157293,0.499733,0.187335,-1.284509,1.55532,0.194373,0.384851,-0.158453,-0.528414,0.870724,-1.460706,1.362906,1.435283,-1.967533,7.12,0
164409,-0.389896,0.460746,-0.442663,-0.345889,1.856967,-4.712291,-2.229864,-1.440349,-0.133879,2.302286,-1.319775,0.681206,-1.426427,0.391707,-0.147224,0.353653,0.704366,-1.641386,-0.504329,0.625905,1.4211,0.039865,-0.93285,-0.371486,-0.184751,1.313803,1.164569,4.359151,279.56,0
113755,-0.654405,0.727587,-1.574517,-0.536942,2.024807,0.828441,0.820857,-1.059761,-0.182275,-0.579373,-3.231522,-0.543943,-0.048691,0.560307,-1.368224,-1.931471,1.092294,3.83422,-0.053515,0.142141,-0.74882,-0.669504,-2.44728,-0.615437,0.468947,-1.249478,-0.951247,1.377821,26.83,0
72905,-3.220493,4.872411,-7.108695,3.809975,-2.999806,-5.437788,-6.509294,1.246007,0.654765,-1.726893,2.4237,-6.278877,-0.373698,-7.947708,0.997369,-5.018793,-9.585651,-4.444354,-0.37144,-0.046091,-0.098944,1.429171,1.965834,1.521065,-0.007762,0.970242,1.446132,-1.59576,78.25,1
164417,2.006358,0.480597,-0.324524,-0.237592,1.727027,0.804199,-0.1104,-1.764515,-0.614622,1.513916,-0.026978,-0.998164,0.40792,1.649164,3.459076,1.02297,-0.196525,0.551228,0.202754,-0.269697,1.144893,0.732281,1.783199,1.59843,1.13766,-0.524801,0.849209,0.479749,18.03,0
124198,0.229589,-1.357771,1.460833,-0.060872,-2.673979,1.40373,1.1315,-0.922535,0.221668,1.344094,1.99608,-0.703136,2.910089,1.155146,-1.636962,-0.486426,-0.44924,-0.258243,0.533092,2.694545,0.001279,0.26157,-1.735135,1.620259,-0.378567,0.792084,0.561808,-3.220843,100.66,0
162166,-4.088442,4.878054,-6.804373,3.547122,-4.560012,-3.083921,-6.16965,0.69243,-0.556584,-3.404712,2.358321,-6.252296,-1.367006,-7.374919,2.653398,-3.54067,-6.606211,-3.117917,-0.639494,-0.664543,-0.701001,-1.746429,-0.049487,-0.037429,-0.445918,-1.350928,-0.193716,0.09863,17.46,1
149011,-0.972038,0.274898,-0.551966,0.823678,-0.435196,1.122931,-1.385779,3.1977,-0.227989,2.103073,-0.937911,0.852274,1.74159,0.658431,1.152597,-1.350162,0.935338,-0.444475,1.803523,-0.543908,-0.07978,0.102915,-3.340492,-1.154297,-0.082929,1.306407,1.492628,1.951188,120.9,0
67814,1.12763,-0.413581,0.743509,-0.407194,1.702291,0.050127,-1.655067,-0.711187,-0.322442,-1.309001,0.262358,-0.456867,0.96755,-0.627839,0.036515,-0.070153,-1.326254,1.008812,-2.280057,0.195927,-0.510146,-0.299472,0.860527,-0.445106,1.504046,-0.903407,-0.62882,1.206643,28.68,0
46102,0.288194,0.018305,2.009953,-0.457003,0.044589,0.079197,-0.882676,-2.817013,-0.524616,0.758388,0.157694,0.414247,-0.327289,0.831653,-1.284783,-0.220665,1.585194,1.911779,-1.032891,0.574325,2.189067,-1.879085,2.045566,0.347455,-0.634185,1.238913,2.774104,0.637361,10.03,0
104835,-1.201055,1.442432,0.689704,0.975693,-2.605485,-1.406736,0.640878,-2.127556,0.400801,-0.220341,-0.003367,-0.047808,1.080815,-2.161751,2.253543,1.324748,0.876632,-2.708823,-4.622441,1.507828,1.072719,0.064032,-1.952435,0.370317,0.972142,0.382586,-0.818244,1.042533,22.86,0
96979,-0.993335,0.652585,1.132538,0.695254,1.685529,-2.263333,-0.427058,2.491241,-0.118604,3.360681,-0.053263,0.390309,-0.858614,-0.485883,3.849091,0.055462,1.114553,1.429484,0.36057,-0.432853,2.091836,2.320318,2.082973,0.355593,1.158261,0.345264,-2.337514,-1.867973,3.33,0
120307,-0.066661,1.873859,-0.816214,0.971586,-0.871723,-0.399874,-0.249823,-2.548273,-0.677519,0.623887,0.301141,0.241858,1.015535,-0.120978,-0.128312,0.870067,0.9481,3.567334,0.09678,-1.787311,-0.42666,0.097836,0.147578,-0.396964,-0.95251,-0.30342,0.22066,-0.843874,4.38,0
51358,0.176246,1.024002,1.518714,0.452504,1.313082,0.068454,0.291131,0.123593,0.336456,0.380778,0.695819,-0.499547,-0.137682,1.359302,2.065221,1.347765,1.727284,0.339153,0.624268,1.765623,1.043467,-0.986921,-0.741632,-0.612877,-3.528974,1.252829,-1.024201,-1.371172,19.54,0
113865,-2.088031,-0.96211,-0.836411,-0.516014,-0.116181,-0.563082,-0.875112,-2.564676,-0.440283,-0.844555,1.817985,0.489214,0.831174,-0.366438,-0.794081,0.743255,0.885407,-0.288913,0.386664,-0.743771,1.856572,0.671046,3.242172,1.280006,-0.343213,0.23887,-1.785524,-0.638322,11.17,0
70543,1.008956,-0.071744,1.150686,0.72681,-0.866639,1.549884,-0.916348,1.417283,-0.579411,-1.198425,0.413424,-0.174572,-0.745915,-0.11302,-1.536428,-1.535119,1.089951,-2.660223,-1.215783,-1.652327,1.477634,-0.946169,-3.324924,-0.351828,0.76842,-2.114804,-0.7706,-0.245816,86.86,0
156603,-6.151079,2.503081,-5.437151,2.749059,-4.967211,-3.156765,-4.774497,-0.053029,-0.296044,-3.846791,3.169902,-7.102538,0.192821,-6.995692,0.771123,-2.277151,-10.581172,-3.55211,-1.152594,0.157979,-0.310644,1.383971,0.408662,0.959174,-0.877071,-0.958045,-1.438243,-0.7465,58.35,1
40329,-3.937272,2.285764,-6.634811,3.459541,-5.868487,-2.169055,-5.083435,0.161317,-1.548546,-3.49405,3.474008,-4.200479,0.932316,-7.364872,2.174404,-5.744629,-8.730051,-3.726886,-1.230838,1.12211,-1.017847,1.827331,-0.775273,-0.596059,0.108976,0.290639,0.498018,-0.805861,144.53,1
161458,3.021739,0.220682,-1.267305,0.232473,-0.674308,-1.395846,-1.579403,0.093989,0.499195,-0.621017,-1.7443,-0.315164,0.914434,0.471373,1.630166,0.369371,-0.403635,-1.494239,-0.593647,-0.085053,-0.977154,-3.345703,1.059438,1.254306,-0.375819,-0.779798,-2.817312,0.332418,13.55,0
30992,0.094822,0.327252,-1.049299,-1.450988,-2.581415,-0.103126,0.229594,0.559082,-2.102059,-1.732787,-0.669606,1.265882,1.443402,-1.296205,-1.299444,-0.943896,-1.294905,0.962694,0.361902,0.682656,-1.390414,-0.756093,1.974027,-1.128012,-0.335274,-0.770028,0.713404,1.59612,9.37,0
104905,2.030682,-1.216122,0.285744,0.851223,1.522362,-0.862957,0.159542,-1.287133,0.272749,-1.015637,0.750298,-1.120548,1.182673,-0.101877,-0.780202,-1.104044,-0.091855,-0.009382,2.121275,0.385414,1.479236,-2.091078,0.845698,-0.374058,-0.010876,0.261744,-0.906065,3.912978,10.7,0
156835,3.507001,-0.126244,-0.962038,-1.465723,0.652479,-1.443388,-0.582411,-0.046112,-0.55908,0.535358,-0.94425,-0.711805,-1.017033,0.575094,0.635362,-0.679864,0.060566,0.489069,0.278266,1.820879,2.213787,0.466179,-0.953616,-1.064763,1.80139,-0.933757,-1.079566,-1.180336,23.67,0
109890,1.21434,-2.491539,1.50872,0.604722,1.601184,-2.310329,1.052916,-2.100585,-0.327635,0.340881,-0.496338,-1.163159,1.44669,-0.081677,1.011362,-0.736935,0.903377,3.80027,-0.30883,-0.608446,-0.320363,1.857654,0.746358,0.324431,-1.452838,-1.539585,-2.936007,1.078502,135.26,0
37794,2.836436,0.785294,-1.24333,-1.742335,-1.110783,1.986198,0.52895,-1.341626,1.352355,0.709635,0.964831,-1.687227,-2.389546,0.471324,-0.780402,1.032495,1.193408,0.294004,0.051072,-0.142738,1.200244,-1.109931,0.096022,0.47884,-0.135508,-0.837321,-1.229626,-1.340158,46.17,0
32496,0.409147,-1.718359,-0.210604,-0.695701,1.113216,3.144936,-0.068879,0.857824,-0.344743,0.82325,0.309128,-1.980117,0.191968,-1.334381,-4.362403,-0.552533,0.705628,0.112602,-3.154587,1.933651,0.22118,0.735492,1.006715,0.262181,-1.08911,-1.567206,2.500311,-0.944249,37.67,0
121333,0.994895,-0.438461,-1.1197,-0.384013,3.946845,2.001119,-2.22108,1.898172,0.480065,0.90369,-0.283113,1.248115,2.80414,-0.667559,-0.244001,0.992478,-0.047449,-1.426615,1.814677,-1.937688,0.281694,-3.194264,-0.708088,-0.449575,-1.540623,-0.977365,3.69161,1.523297,72.85,0
61314,-0.202893,-0.018252,-1.353508,0.454182,-0.434552,2.558233,-0.154588,1.564751,-0.382145,-1.635124,3.145164,0.99817,0.17356,-1.563645,2.148009,0.265077,1.019844,1.698007,1.682,1.742596,-3.811925,0.029063,0.820616,1.118123,1.446783,1.028934,-1.387562,-0.302586,5.29,0
88323,-0.884895,-0.626742,1.126511,1.072423,3.410667,-0.539897,-1.628199,0.715027,-0.581597,0.010102,-1.237362,-0.158747,-0.522515,2.525285,3.351066,-1.589706,0.752784,3.391981,-0.069844,-0.8093,-5.017096,0.594653,2.376345,1.551105,1.641007,0.946251,0.085256,-0.47163,109.0,0
160498,0.054725,1.073294,-1.760307,-1.257399,-2.025766,-1.229715,0.468033,-3.757254,0.127755,0.116213,-0.632318,-0.566527,-0.507097,0.992405,-1.609353,1.376586,-0.897032,-4.236151,-0.218231,0.02372,2.454582,-1.033786,-0.723035,-0.04445,2.816241,-0.736348,-0.987744,-1.84963,56.02,0
125787,1.111666,2.102759,-0.344124,0.824665,-1.957018,2.062009,-1.255386,-3.394511,1.825313,0.563683,-0.107579,0.34975,1.595179,1.45707,-2.610596,1.592079,1.318195,-2.933546,-0.827853,0.23692,-2.606623,-0.952749,1.605993,-1.044713,1.893814,-1.391988,-2.040207,-0.916677,57.78,0
29033,2.768762,2.031175,0.294402,1.374961,-1.962511,-0.880355,-1.416422,-2.725259,0.784057,1.187415,-0.264022,0.224471,-0.192855,1.079617,-0.547913,2.01497,0.997024,1.193694,0.377256,-0.349939,-0.449626,-3.051589,0.318428,2.126212,0.275366,-1.468272,0.056431,1.149486,84.94,0
31428,2.147328,-0.447139,-0.484822,-0.303223,0.077247,1.513546,-0.431517,-1.478747,-1.050634,3.56559,-1.694486,2.256234,-0.720226,1.09943,-1.75082,-0.689873,1.481493,-0.314965,-0.226158,0.713314,1.991427,-0.823088,0.466638,0.500633,2.037279,-0.690225,-1.846166,0.535647,12.17,0
4148,2.029679,-0.159182,0.643433,0.71977,-2.030212,0.044171,-0.719256,-3.324993,1.013583,0.665978,-0.788154,1.087073,2.655402,-0.698579,3.707969,-0.980499,1.053966,-0.94129,-2.324861,-0.474539,1.184766,0.134641,-1.998649,0.352951,1.114087,-0.161595,-0.808935,0.370711,39.17,0
116782,1.340823,-0.052134,0.8636,0.702366,-2.91508,-0.690876,-0.884582,-0.94595,0.419357,-0.745783,1.358268,2.160645,0.932396,1.910668,-0.879035,1.958894,0.123883,0.223636,2.240409,0.126625,0.373447,1.497628,2.926946,-0.18382,0.439526,-0.202291,-0.740193,3.303244,11.73,0
154516,0.890893,-0.551795,0.414272,-1.221792,2.731544,0.993662,-0.442094,1.034884,0.717771,-1.380267,-1.87159,-1.559041,-0.742603,1.648937,1.625997,-0.778218,0.259536,2.661829,2.208751,1.089058,0.640484,0.003774,0.406296,-0.1902,0.258284,-0.268226,0.639743,1.053297,23.09,0
9114,1.352749,1.993061,0.73582,0.560791,-1.779372,1.239971,-1.058989,-0.370258,-0.079881,2.507583,2.592811,0.534466,1.299899,-0.867223,3.381315,-0.362936,-0.060368,0.568325,0.692138,-0.204439,1.934647,-1.827293,1.544685,-0.565814,-4.73174,2.094828,0.072562,0.644035,366.73,0
171352,0.944628,-0.05997,-2.280318,0.979637,-0.072452,2.128756,-0.861175,-0.70695,-1.317829,4.880898,1.41633,1.29081,-2.276941,1.07776,0.403306,0.971915,-0.575054,1.034283,1.207997,-0.138245,3.123845,1.385874,1.005814,-0.833709,-1.603432,0.072043,-2.141555,2.087562,5.79,0
64507,0.623903,0.651778,2.22766,-1.284566,1.767981,-0.009465,0.148044,-1.767858,-1.356956,-1.394243,-0.356689,-0.258499,0.08872,-0.722964,-1.10842,-1.668334,1.116727,-1.054861,-1.763065,-0.824629,-0.069723,0.569214,1.39654,-1.28797,0.830929,0.179792,-3.128122,0.863283,4.46,0
94180,2.359887,-1.753036,0.146683,1.609256,0.925115,2.596602,-1.129165,-1.441354,-0.662345,-0.470405,-1.350007,-0.643865,0.961598,0.575282,-2.657788,0.228657,-0.582245,-1.436846,-3.4893,2.666998,2.428742,2.15459,3.46519,-0.208482,-2.334556,-0.525187,-1.442234,2.845512,5.35,0
95849,2.884357,1.054543,0.032187,-0.318061,-3.862613,2.191556,-0.039955,1.928205,-1.543078,-2.417619,0.496411,2.083471,0.482041,-1.358436,-1.569047,0.226051,1.210477,-1.14744,0.637327,0.917595,-0.858169,0.066701,2.726316,-0.688748,1.118556,1.601141,-0.418443,0.47108,109.92,0
63548,-0.182609,-2.60915,3.016082,-0.848517,1.471001,2.028392,0.472725,-1.898881,0.719106,2.95239,0.64963,-0.039044,-0.962504,-1.639882,-1.438814,0.178902,0.155509,-0.141495,-1.70891,2.569354,-1.286493,0.738098,2.48514,0.799011,0.874013,-0.808059,-0.138276,1.875915,41.59,0
172723,1.708275,-0.221008,0.218464,0.61696,-2.39994,-0.036841,-0.344845,-2.772779,0.611412,0.729968,0.293436,-0.813634,1.875153,0.058523,-1.447601,-0.276798,0.469322,-2.083717,-0.746074,-0.670636,0.746098,-4.322086,1.92478,0.619686,0.94814,-0.082615,-0.016355,3.13205,67.33,0
143792,0.832972,-1.681021,0.515837,-2.060626,-1.895032,-1.758617,-0.700885,1.424875,0.335788,-0.156815,-0.670279,0.438048,0.544995,1.735465,0.027053,-2.634681,0.006215,-0.476894,-1.038317,-0.809517,0.104351,2.633336,-1.6173,-0.771284,-0.16465,0.783914,0.962057,0.562275,837.91,0
101991,1.248671,0.654402,2.691291,-0.236138,0.426231,-0.350732,-1.541992,-1.090201,1.213703,-1.876571,-2.147453,1.441048,-0.444496,-0.53465,-2.096951,0.934429,-0.26977,-0.224628,-2.455816,2.442131,-0.101166,-3.340297,-0.541956,0.170704,-3.251003,-2.487313,-1.152492,-1.213256,63.31,0
642,0.396976,-1.191918,0.637872,-1.437286,-0.804555,1.573873,1.27534,0.953591,1.277797,1.887497,-0.604746,-0.679121,-0.033902,-0.577444,2.214043,0.059831,0.520063,-0.44199,1.111363,0.076401,0.625909,-1.683203,-0.273552,0.007385,-1.624094,-0.272751,-0.136287,-0.987019,3.47,0
65052,1.98372,-0.88508,2.539208,-0.864587,-0.419292,0.531321,-0.233816,-1.720386,-0.703715,-1.500031,0.583873,-1.39248,1.647657,0.243803,1.17797,0.652652,-0.204428,0.209717,-0.417084,-0.604073,-0.9444,-0.517191,4.52603,-0.611938,-1.864539,-0.987897,-0.434465,1.800206,39.97,0
44380,-0.029898,-0.478739,1.643342,-0.291953,0.335458,2.612009,-0.749584,-2.187607,0.083801,1.281846,-1.161845,0.974791,-0.39583,-0.070854,-0.206856,0.407614,-0.046064,-2.756927,-2.816696,0.149714,1.208286,-2.507426,-0.303282,-0.965271,3.178463,-1.123808,-0.204363,0.124293,37.5,0
60481,1.850803,-0.220855,0.1546,0.800834,2.544682,-3.363183,-0.449433,-1.385532,-1.061072,0.53075,-0.152976,1.205933,1.02088,-0.586225,0.370107,-0.28964,-0.694959,0.461554,-1.758193,-0.961169,0.028491,-2.267064,0.477172,2.057362,2.177805,-0.658238,-2.330271,-2.457274,5.99,0
96256,0.969934,-0.535778,-0.330298,0.967884,-0.489036,1.383314,1.521618,-1.935147,-0.711761,-1.189785,-0.634571,0.372438,-0.642656,2.581488,0.068148,0.986017,-0.021909,-3.669149,-0.928636,-0.514558,-0.169791,-1.233907,0.607487,-1.355572,-1.990849,-0.652435,-2.191108,0.643006,8.03,0
163429,1.688556,1.26794,-0.790678,-0.017107,-0.612312,0.923703,-0.310879,1.265191,-0.337006,0.96772,0.802716,0.035294,2.38546,-0.423936,2.104297,-0.541824,-0.040848,0.788533,-3.052999,0.208045,-0.099574,1.915809,1.016607,-1.182216,0.037316,0.413803,1.654975,-0.451626,116.52,0
